Time,Year,Month,Day,vs
1985-11-25,1985,11,25,0.500025988
1985-11-26,1985,11,26,0.313268244
1985-11-27,1985,11,27,0.431408018
1985-11-28,1985,11,28,0.401948899
1985-11-29,1985,11,29,0.368938923
1985-11-30,1985,11,30,0.41076842
1985-12-01,1985,11,01,0.442797393
1985-12-02,1985,12,02,0.420018941
1985-12-03,1985,12,03,0.533296645
1985-12-04,1985,12,04,0.419812411
1985-12-05,1985,12,05,0.310709745
1985-12-06,1985,12,06,0.304466426
1985-12-07,1985,12,07,0.347584516
1985-12-08,1985,12,08,0.343393713
1985-12-09,1985,12,09,0.29402554
1985-12-10,1985,12,10,0.335442126
1985-12-11,1985,12,11,0.26417008
1985-12-12,1985,12,12,0.335082799
1985-12-13,1985,12,13,0.457351893
1985-12-14,1985,12,14,0.427453041
1985-12-15,1985,12,15,0.399018794
1985-12-16,1985,12,16,0.406938523
1985-12-17,1985,12,17,0.439883918
1985-12-18,1985,12,18,0.433418334
1985-12-19,1985,12,19,0.379612833
1985-12-20,1985,12,20,0.366137207
1985-12-21,1985,12,21,0.379643708
1985-12-22,1985,12,22,0.409529537
1985-12-23,1985,12,23,0.467680067
1985-12-24,1985,12,24,0.375106722
1985-12-25,1985,12,25,0.408912838
1985-12-26,1985,12,26,0.393125474
1985-12-27,1985,12,27,0.361735553
1985-12-28,1985,12,28,0.439462245
1985-12-29,1985,12,29,0.419011831
1985-12-30,1985,12,30,0.481912851
1985-12-31,1985,12,31,0.339238018
1986-01-01,1985,12,01,0.447258234
1986-01-02,1985,01,02,0.503591657
1986-01-03,1985,01,03,0.494102895
1986-01-04,1986,01,04,0.368487865
1986-01-05,1986,01,05,0.434770793
1986-01-06,1986,01,06,0.420874029
1986-01-07,1986,01,07,0.341234297
1986-01-08,1986,01,08,0.31874609
1986-01-09,1986,01,09,0.341719061
1986-01-10,1986,01,10,0.323100209
1986-01-11,1986,01,11,0.359580785
1986-01-12,1986,01,12,0.218061119
1986-01-13,1986,01,13,0.376294017
1986-01-14,1986,01,14,0.282206118
1986-01-15,1986,01,15,0.41464743
1986-01-16,1986,01,16,0.468660474
1986-01-17,1986,01,17,0.506672025
1986-01-18,1986,01,18,0.414076924
1986-01-19,1986,01,19,0.366038263
1986-01-20,1986,01,20,0.496356159
1986-01-21,1986,01,21,0.46091336
1986-01-22,1986,01,22,0.315922469
1986-01-23,1986,01,23,0.474782109
1986-01-24,1986,01,24,0.515880823
1986-01-25,1986,01,25,0.399748415
1986-01-26,1986,01,26,0.258186489
1986-01-27,1986,01,27,0.392993987
1986-01-28,1986,01,28,0.458669543
1986-01-29,1986,01,29,0.406618953
1986-01-30,1986,01,30,0.404809296
1986-01-31,1986,01,31,0.38461709
1986-02-01,1986,01,01,0.268566549
1986-02-02,1986,02,02,0.204941809
1986-02-03,1986,02,03,0.336884677
1986-02-04,1986,02,04,0.34098044
1986-02-05,1986,02,05,0.23728624
1986-02-06,1986,02,06,0.305796444
1986-02-07,1986,02,07,0.310284317
1986-02-08,1986,02,08,0.297993928
1986-02-09,1986,02,09,0.256845057
1986-02-10,1986,02,10,0.305605292
1986-02-11,1986,02,11,0.364132941
1986-02-12,1986,02,12,0.412101895
1986-02-13,1986,02,13,0.564813137
1986-02-14,1986,02,14,0.532413006
1986-02-15,1986,02,15,0.638438582
1986-02-16,1986,02,16,0.666498065
1986-02-17,1986,02,17,0.614247561
1986-02-18,1986,02,18,0.677627206
1986-02-19,1986,02,19,0.650838614
1986-02-20,1986,02,20,0.455045193
1986-02-21,1986,02,21,0.434054494
1986-02-22,1986,02,22,0.522411048
1986-02-23,1986,02,23,0.536531866
1986-02-24,1986,02,24,0.420323312
1986-02-25,1986,02,25,0.380600333
1986-02-26,1986,02,26,0.491167903
1986-02-27,1986,02,27,0.488130629
1986-02-28,1986,02,28,0.321489453
1986-03-01,1986,02,01,0.337209255
1986-03-02,1986,03,02,0.252527565
1986-03-03,1986,03,03,0.332147479
1986-03-04,1986,03,04,0.361936122
1986-03-05,1986,03,05,0.42081365
1986-03-06,1986,03,06,0.368837088
1986-03-07,1986,03,07,0.409811765
1986-03-08,1986,03,08,0.555281341
1986-03-09,1986,03,09,0.709528029
1986-03-10,1986,03,10,0.426933348
1986-03-11,1986,03,11,0.325420827
1986-03-12,1986,03,12,0.358426064
1986-03-13,1986,03,13,0.227374956
1986-03-14,1986,03,14,0.256642371
1986-03-15,1986,03,15,0.332739979
1986-03-16,1986,03,16,0.407913864
1986-03-17,1986,03,17,0.367115259
1986-03-18,1986,03,18,0.624035537
1986-03-19,1986,03,19,0.367788851
1986-03-20,1986,03,20,0.373650998
1986-03-21,1986,03,21,0.343176991
1986-03-22,1986,03,22,0.382799
1986-03-23,1986,03,23,0.321388394
1986-03-24,1986,03,24,0.49612686
1986-03-25,1986,03,25,0.465001613
1986-03-26,1986,03,26,0.305787712
1986-03-27,1986,03,27,0.288553506
1986-03-28,1986,03,28,0.331900269
1986-03-29,1986,03,29,0.385617614
1986-03-30,1986,03,30,0.321031421
1986-03-31,1986,03,31,0.44067049
1986-04-01,1986,03,01,0.501613855
1986-04-02,1986,04,02,0.470517665
1986-04-03,1986,04,03,0.68009901
1986-04-04,1986,04,04,0.397986948
1986-04-05,1986,04,05,0.329361796
1986-04-06,1986,04,06,0.335478663
1986-04-07,1986,04,07,0.35375452
1986-04-08,1986,04,08,0.439560622
1986-04-09,1986,04,09,0.389611751
1986-04-10,1986,04,10,0.294609785
1986-04-11,1986,04,11,0.325793862
1986-04-12,1986,04,12,0.473230839
1986-04-13,1986,04,13,0.84023422
1986-04-14,1986,04,14,0.476502657
1986-04-15,1986,04,15,0.317118913
1986-04-16,1986,04,16,0.550801873
1986-04-17,1986,04,17,0.560157835
1986-04-18,1986,04,18,0.438095331
1986-04-19,1986,04,19,0.37574774
1986-04-20,1986,04,20,0.488608688
1986-04-21,1986,04,21,0.284527898
1986-04-22,1986,04,22,0.338297963
1986-04-23,1986,04,23,0.464222938
1986-04-24,1986,04,24,0.526085794
1986-04-25,1986,04,25,0.5827384
1986-04-26,1986,04,26,0.473000199
1986-04-27,1986,04,27,0.580003262
1986-04-28,1986,04,28,0.451648861
1986-04-29,1986,04,29,0.46691373
1986-04-30,1986,04,30,0.37886861
1986-05-01,1986,04,01,0.370799154
1986-05-02,1986,05,02,0.370817721
1986-05-03,1986,05,03,0.343812287
1986-05-04,1986,05,04,0.665459275
1986-05-05,1986,05,05,0.616193593
1986-05-06,1986,05,06,0.583651662
1986-05-07,1986,05,07,0.594887555
1986-05-08,1986,05,08,0.41882059
1986-05-09,1986,05,09,0.473225534
1986-05-10,1986,05,10,0.374585956
1986-05-11,1986,05,11,0.480855972
1986-05-12,1986,05,12,0.394020051
1986-05-13,1986,05,13,0.368453056
1986-05-14,1986,05,14,0.365768492
1986-05-15,1986,05,15,0.375505179
1986-05-16,1986,05,16,0.448010683
1986-05-17,1986,05,17,0.297613293
1986-05-18,1986,05,18,0.289589792
1986-05-19,1986,05,19,0.253607035
1986-05-20,1986,05,20,0.281073362
1986-05-21,1986,05,21,0.462907791
1986-05-22,1986,05,22,0.477134854
1986-05-23,1986,05,23,0.414965987
1986-05-24,1986,05,24,0.304889619
1986-05-25,1986,05,25,0.318686306
1986-05-26,1986,05,26,0.424760878
1986-05-27,1986,05,27,0.297320187
1986-05-28,1986,05,28,0.31730938
1986-05-29,1986,05,29,0.265333444
1986-05-30,1986,05,30,0.212744191
1986-05-31,1986,05,31,0.226399273
1986-06-01,1986,05,01,0.349395782
1986-06-02,1986,06,02,0.241093755
1986-06-03,1986,06,03,0.288878322
1986-06-04,1986,06,04,0.283429921
1986-06-05,1986,06,05,0.311865628
1986-06-06,1986,06,06,0.340600878
1986-06-07,1986,06,07,0.406153321
1986-06-08,1986,06,08,0.470039606
1986-06-09,1986,06,09,0.378382683
1986-06-10,1986,06,10,0.518650174
1986-06-11,1986,06,11,0.301408708
1986-06-12,1986,06,12,0.290276468
1986-06-13,1986,06,13,0.302583784
1986-06-14,1986,06,14,0.314774066
1986-06-15,1986,06,15,0.331134558
1986-06-16,1986,06,16,0.328984678
1986-06-17,1986,06,17,0.382103324
1986-06-18,1986,06,18,0.379737139
1986-06-19,1986,06,19,0.265733957
1986-06-20,1986,06,20,0.299716324
1986-06-21,1986,06,21,0.361784101
1986-06-22,1986,06,22,0.334945917
1986-06-23,1986,06,23,0.284655482
1986-06-24,1986,06,24,0.311002821
1986-06-25,1986,06,25,0.365341008
1986-06-26,1986,06,26,0.283552438
1986-06-27,1986,06,27,0.212058157
1986-06-28,1986,06,28,0.308191538
1986-06-29,1986,06,29,0.368319839
1986-06-30,1986,06,30,0.280908197
1986-07-01,1986,06,01,0.252997249
1986-07-02,1986,07,02,0.270571351
1986-07-03,1986,07,03,0.405496597
1986-07-04,1986,07,04,0.450783014
1986-07-05,1986,07,05,0.399465352
1986-07-06,1986,07,06,0.348686218
1986-07-07,1986,07,07,0.378352702
1986-07-08,1986,07,08,0.25969255
1986-07-09,1986,07,09,0.299730659
1986-07-10,1986,07,10,0.32121107
1986-07-11,1986,07,11,0.426843643
1986-07-12,1986,07,12,0.38853839
1986-07-13,1986,07,13,0.336963534
1986-07-14,1986,07,14,0.284035593
1986-07-15,1986,07,15,0.347933471
1986-07-16,1986,07,16,0.407921612
1986-07-17,1986,07,17,0.298100084
1986-07-18,1986,07,18,0.263758093
1986-07-19,1986,07,19,0.333419651
1986-07-20,1986,07,20,0.27533415
1986-07-21,1986,07,21,0.286001861
1986-07-22,1986,07,22,0.347738445
1986-07-23,1986,07,23,0.336275935
1986-07-24,1986,07,24,0.367996603
1986-07-25,1986,07,25,0.334575266
1986-07-26,1986,07,26,0.368025124
1986-07-27,1986,07,27,0.344586372
1986-07-28,1986,07,28,0.331753314
1986-07-29,1986,07,29,0.369178295
1986-07-30,1986,07,30,0.328274816
1986-07-31,1986,07,31,0.284476489
1986-08-01,1986,07,01,0.295455247
1986-08-02,1986,08,02,0.346601784
1986-08-03,1986,08,03,0.262087792
1986-08-04,1986,08,04,0.294033915
1986-08-05,1986,08,05,0.240309224
1986-08-06,1986,08,06,0.302076131
1986-08-07,1986,08,07,0.258053362
1986-08-08,1986,08,08,0.263417959
1986-08-09,1986,08,09,0.323622733
1986-08-10,1986,08,10,0.286224067
1986-08-11,1986,08,11,0.275031924
1986-08-12,1986,08,12,0.281599462
1986-08-13,1986,08,13,0.297599435
1986-08-14,1986,08,14,0.27363202
1986-08-15,1986,08,15,0.298202038
1986-08-16,1986,08,16,0.286839545
1986-08-17,1986,08,17,0.33642906
1986-08-18,1986,08,18,0.288873255
1986-08-19,1986,08,19,0.35121575
1986-08-20,1986,08,20,0.402426332
1986-08-21,1986,08,21,0.408159137
1986-08-22,1986,08,22,0.279855013
1986-08-23,1986,08,23,0.390538901
1986-08-24,1986,08,24,0.23895216
1986-08-25,1986,08,25,0.200319365
1986-08-26,1986,08,26,0.289791435
1986-08-27,1986,08,27,0.267420858
1986-08-28,1986,08,28,0.34232533
1986-08-29,1986,08,29,0.272955656
1986-08-30,1986,08,30,0.258833081
1986-08-31,1986,08,31,0.22965841
1986-09-01,1986,08,01,0.226743266
1986-09-02,1986,09,02,0.259748012
1986-09-03,1986,09,03,0.254591912
1986-09-04,1986,09,04,0.312766641
1986-09-05,1986,09,05,0.319333583
1986-09-06,1986,09,06,0.372051507
1986-09-07,1986,09,07,0.399613738
1986-09-08,1986,09,08,0.402586013
1986-09-09,1986,09,09,0.442746073
1986-09-10,1986,09,10,0.469078273
1986-09-11,1986,09,11,0.378143698
1986-09-12,1986,09,12,0.301504195
1986-09-13,1986,09,13,0.393928856
1986-09-14,1986,09,14,0.360913098
1986-09-15,1986,09,15,0.415744781
1986-09-16,1986,09,16,0.432431757
1986-09-17,1986,09,17,0.389816225
1986-09-18,1986,09,18,0.473838776
1986-09-19,1986,09,19,0.488191754
1986-09-20,1986,09,20,0.548550606
1986-09-21,1986,09,21,0.444904655
1986-09-22,1986,09,22,0.365475357
1986-09-23,1986,09,23,0.426935136
1986-09-24,1986,09,24,0.739753783
1986-09-25,1986,09,25,0.712985635
1986-09-26,1986,09,26,0.586540699
1986-09-27,1986,09,27,0.463960707
1986-09-28,1986,09,28,0.405988038
1986-09-29,1986,09,29,0.292600214
1986-09-30,1986,09,30,0.370701939
1986-10-01,1986,09,01,0.393110543
1986-10-02,1986,10,02,0.515145302
1986-10-03,1986,10,03,0.345917434
1986-10-04,1986,10,04,0.30431059
1986-10-05,1986,10,05,0.290311784
1986-10-06,1986,10,06,0.258969426
1986-10-07,1986,10,07,0.299748421
1986-10-08,1986,10,08,0.283627659
1986-10-09,1986,10,09,0.358942956
1986-10-10,1986,10,10,0.326472878
1986-10-11,1986,10,11,0.54467082
1986-10-12,1986,10,12,0.245680615
1986-10-13,1986,10,13,0.494493365
1986-10-14,1986,10,14,0.308790803
1986-10-15,1986,10,15,0.210096553
1986-10-16,1986,10,16,0.237986535
1986-10-17,1986,10,17,0.24756512
1986-10-18,1986,10,18,0.331852317
1986-10-19,1986,10,19,0.421318561
1986-10-20,1986,10,20,0.360277534
1986-10-21,1986,10,21,0.271951169
1986-10-22,1986,10,22,0.302912056
1986-10-23,1986,10,23,0.199867547
1986-10-24,1986,10,24,0.223785356
1986-10-25,1986,10,25,0.390815943
1986-10-26,1986,10,26,0.367172718
1986-10-27,1986,10,27,0.351612896
1986-10-28,1986,10,28,0.342136174
1986-10-29,1986,10,29,0.332601041
1986-10-30,1986,10,30,0.439266413
1986-10-31,1986,10,31,0.447145492
1986-11-01,1986,10,01,0.402554631
1986-11-02,1986,11,02,0.204686135
1986-11-03,1986,11,03,0.324692935
1986-11-04,1986,11,04,0.245789573
1986-11-05,1986,11,05,0.341717094
1986-11-06,1986,11,06,0.353147417
1986-11-07,1986,11,07,0.495599061
1986-11-08,1986,11,08,0.525492549
1986-11-09,1986,11,09,0.427042037
1986-11-10,1986,11,10,0.44932884
1986-11-11,1986,11,11,0.480111092
1986-11-12,1986,11,12,0.368417799
1986-11-13,1986,11,13,0.370610714
1986-11-14,1986,11,14,0.427421302
1986-11-15,1986,11,15,0.536406577
1986-11-16,1986,11,16,0.542288959
1986-11-17,1986,11,17,0.56348902
1986-11-18,1986,11,18,0.430001736
1986-11-19,1986,11,19,0.595815837
1986-11-20,1986,11,20,0.333355039
1986-11-21,1986,11,21,0.332181007
1986-11-22,1986,11,22,0.378885597
1986-11-23,1986,11,23,0.290700346
1986-11-24,1986,11,24,0.317518115
1986-11-25,1986,11,25,0.446078837
1986-11-26,1986,11,26,0.273456037
1986-11-27,1986,11,27,0.341368467
1986-11-28,1986,11,28,0.304809302
1986-11-29,1986,11,29,0.305086553
1986-11-30,1986,11,30,0.6762169
1986-12-01,1986,11,01,0.474345058
1986-12-02,1986,12,02,0.349779069
1986-12-03,1986,12,03,0.265614092
1986-12-04,1986,12,04,0.253997624
1986-12-05,1986,12,05,0.33580184
1986-12-06,1986,12,06,0.27087158
1986-12-07,1986,12,07,0.24860163
1986-12-08,1986,12,08,0.275447965
1986-12-09,1986,12,09,0.293793768
1986-12-10,1986,12,10,0.342548192
1986-12-11,1986,12,11,0.3068901
1986-12-12,1986,12,12,0.298081875
1986-12-13,1986,12,13,0.381045222
1986-12-14,1986,12,14,0.291739911
1986-12-15,1986,12,15,0.26503253
1986-12-16,1986,12,16,0.285684049
1986-12-17,1986,12,17,0.183391497
1986-12-18,1986,12,18,0.257222533
1986-12-19,1986,12,19,0.326435387
1986-12-20,1986,12,20,0.210944787
1986-12-21,1986,12,21,0.169139445
1986-12-22,1986,12,22,0.289152831
1986-12-23,1986,12,23,0.277397424
1986-12-24,1986,12,24,0.206744552
1986-12-25,1986,12,25,0.181212723
1986-12-26,1986,12,26,0.248708397
1986-12-27,1986,12,27,0.185186505
1986-12-28,1986,12,28,0.282669902
1986-12-29,1986,12,29,0.333540857
1986-12-30,1986,12,30,0.356188715
1986-12-31,1986,12,31,0.33213681
1987-01-01,1986,12,01,0.296205044
1987-01-02,1986,01,02,0.547288358
1987-01-03,1986,01,03,0.388118923
1987-01-04,1987,01,04,0.396792293
1987-01-05,1987,01,05,0.527731538
1987-01-06,1987,01,06,0.33059901
1987-01-07,1987,01,07,0.22300218
1987-01-08,1987,01,08,0.240600675
1987-01-09,1987,01,09,0.479247063
1987-01-10,1987,01,10,0.427430987
1987-01-11,1987,01,11,0.36592707
1987-01-12,1987,01,12,0.330609232
1987-01-13,1987,01,13,0.309018314
1987-01-14,1987,01,14,0.347220659
1987-01-15,1987,01,15,0.576856613
1987-01-16,1987,01,16,0.306993186
1987-01-17,1987,01,17,0.310906112
1987-01-18,1987,01,18,0.387413085
1987-01-19,1987,01,19,0.35161075
1987-01-20,1987,01,20,0.389762044
1987-01-21,1987,01,21,0.542182207
1987-01-22,1987,01,22,0.4774068
1987-01-23,1987,01,23,0.38699764
1987-01-24,1987,01,24,0.446205795
1987-01-25,1987,01,25,0.589139342
1987-01-26,1987,01,26,0.535053253
1987-01-27,1987,01,27,0.409395367
1987-01-28,1987,01,28,0.573780835
1987-01-29,1987,01,29,0.511917114
1987-01-30,1987,01,30,0.309367567
1987-01-31,1987,01,31,0.292135328
1987-02-01,1987,01,01,0.406982571
1987-02-02,1987,02,02,0.408941776
1987-02-03,1987,02,03,0.285564184
1987-02-04,1987,02,04,0.24539344
1987-02-05,1987,02,05,0.378210574
1987-02-06,1987,02,06,0.369865328
1987-02-07,1987,02,07,0.365590304
1987-02-08,1987,02,08,0.303271621
1987-02-09,1987,02,09,0.272777677
1987-02-10,1987,02,10,0.294685394
1987-02-11,1987,02,11,0.272086889
1987-02-12,1987,02,12,0.25545758
1987-02-13,1987,02,13,0.347092986
1987-02-14,1987,02,14,0.475931942
1987-02-15,1987,02,15,0.279009879
1987-02-16,1987,02,16,0.253675461
1987-02-17,1987,02,17,0.18317911
1987-02-18,1987,02,18,0.178943366
1987-02-19,1987,02,19,0.354724735
1987-02-20,1987,02,20,0.200503066
1987-02-21,1987,02,21,0.253456384
1987-02-22,1987,02,22,0.329634458
1987-02-23,1987,02,23,0.332447618
1987-02-24,1987,02,24,0.411527246
1987-02-25,1987,02,25,0.449374557
1987-02-26,1987,02,26,0.431812674
1987-02-27,1987,02,27,0.38200736
1987-02-28,1987,02,28,0.481867731
1987-03-01,1987,02,01,0.300753266
1987-03-02,1987,03,02,0.233220473
1987-03-03,1987,03,03,0.259010792
1987-03-04,1987,03,04,0.281545222
1987-03-05,1987,03,05,0.252960205
1987-03-06,1987,03,06,0.222882554
1987-03-07,1987,03,07,0.218228042
1987-03-08,1987,03,08,0.367629647
1987-03-09,1987,03,09,0.282326996
1987-03-10,1987,03,10,0.24733755
1987-03-11,1987,03,11,0.364621371
1987-03-12,1987,03,12,0.324230552
1987-03-13,1987,03,13,0.440415829
1987-03-14,1987,03,14,0.51829195
1987-03-15,1987,03,15,0.531018019
1987-03-16,1987,03,16,0.439795077
1987-03-17,1987,03,17,0.541833282
1987-03-18,1987,03,18,0.444647193
1987-03-19,1987,03,19,0.467750996
1987-03-20,1987,03,20,0.657087028
1987-03-21,1987,03,21,0.384363353
1987-03-22,1987,03,22,0.383865118
1987-03-23,1987,03,23,0.565249383
1987-03-24,1987,03,24,0.608717442
1987-03-25,1987,03,25,0.394818246
1987-03-26,1987,03,26,0.389588803
1987-03-27,1987,03,27,0.564089179
1987-03-28,1987,03,28,0.45715332
1987-03-29,1987,03,29,0.372444749
1987-03-30,1987,03,30,0.500347555
1987-03-31,1987,03,31,0.378083736
1987-04-01,1987,03,01,0.410785109
1987-04-02,1987,04,02,0.330820948
1987-04-03,1987,04,03,0.32433787
1987-04-04,1987,04,04,0.534187496
1987-04-05,1987,04,05,0.314795941
1987-04-06,1987,04,06,0.25594008
1987-04-07,1987,04,07,0.199369088
1987-04-08,1987,04,08,0.316893637
1987-04-09,1987,04,09,0.506461084
1987-04-10,1987,04,10,0.513595521
1987-04-11,1987,04,11,0.455802739
1987-04-12,1987,04,12,0.440752953
1987-04-13,1987,04,13,0.688499629
1987-04-14,1987,04,14,0.476857364
1987-04-15,1987,04,15,0.43922469
1987-04-16,1987,04,16,0.417457491
1987-04-17,1987,04,17,0.336391509
1987-04-18,1987,04,18,0.499567598
1987-04-19,1987,04,19,0.521414876
1987-04-20,1987,04,20,0.481947243
1987-04-21,1987,04,21,0.3271119
1987-04-22,1987,04,22,0.313513577
1987-04-23,1987,04,23,0.278160751
1987-04-24,1987,04,24,0.28773284
1987-04-25,1987,04,25,0.231777057
1987-04-26,1987,04,26,0.221465036
1987-04-27,1987,04,27,0.359905839
1987-04-28,1987,04,28,0.284896433
1987-04-29,1987,04,29,0.245343223
1987-04-30,1987,04,30,0.321398824
1987-05-01,1987,04,01,0.281172991
1987-05-02,1987,05,02,0.329267919
1987-05-03,1987,05,03,0.752646863
1987-05-04,1987,05,04,0.431090713
1987-05-05,1987,05,05,0.329587162
1987-05-06,1987,05,06,0.335258693
1987-05-07,1987,05,07,0.179806605
1987-05-08,1987,05,08,0.270425022
1987-05-09,1987,05,09,0.256079614
1987-05-10,1987,05,10,0.193941116
1987-05-11,1987,05,11,0.223151267
1987-05-12,1987,05,12,0.358935505
1987-05-13,1987,05,13,0.282028049
1987-05-14,1987,05,14,0.270092726
1987-05-15,1987,05,15,0.395925403
1987-05-16,1987,05,16,0.321480542
1987-05-17,1987,05,17,0.309565544
1987-05-18,1987,05,18,0.354528666
1987-05-19,1987,05,19,0.271807462
1987-05-20,1987,05,20,0.310534
1987-05-21,1987,05,21,0.351043075
1987-05-22,1987,05,22,0.361787289
1987-05-23,1987,05,23,0.345458388
1987-05-24,1987,05,24,0.250117242
1987-05-25,1987,05,25,0.429088026
1987-05-26,1987,05,26,0.538535535
1987-05-27,1987,05,27,0.424941808
1987-05-28,1987,05,28,0.318280578
1987-05-29,1987,05,29,0.309580475
1987-05-30,1987,05,30,0.288956523
1987-05-31,1987,05,31,0.441042483
1987-06-01,1987,05,01,0.398124278
1987-06-02,1987,06,02,0.385375112
1987-06-03,1987,06,03,0.291431844
1987-06-04,1987,06,04,0.318396568
1987-06-05,1987,06,05,0.299090147
1987-06-06,1987,06,06,0.286790788
1987-06-07,1987,06,07,0.282281637
1987-06-08,1987,06,08,0.298707336
1987-06-09,1987,06,09,0.326938868
1987-06-10,1987,06,10,0.335008264
1987-06-11,1987,06,11,0.249483228
1987-06-12,1987,06,12,0.265312165
1987-06-13,1987,06,13,0.227074683
1987-06-14,1987,06,14,0.203762159
1987-06-15,1987,06,15,0.351469517
1987-06-16,1987,06,16,0.399296612
1987-06-17,1987,06,17,0.369838685
1987-06-18,1987,06,18,0.360872447
1987-06-19,1987,06,19,0.314924031
1987-06-20,1987,06,20,0.314781487
1987-06-21,1987,06,21,0.269535303
1987-06-22,1987,06,22,0.336827755
1987-06-23,1987,06,23,0.41871962
1987-06-24,1987,06,24,0.317562252
1987-06-25,1987,06,25,0.348821074
1987-06-26,1987,06,26,0.242264226
1987-06-27,1987,06,27,0.298238754
1987-06-28,1987,06,28,0.266996026
1987-06-29,1987,06,29,0.304572672
1987-06-30,1987,06,30,0.34087491
1987-07-01,1987,06,01,0.303861946
1987-07-02,1987,07,02,0.302569449
1987-07-03,1987,07,03,0.372403711
1987-07-04,1987,07,04,0.326542079
1987-07-05,1987,07,05,0.299270332
1987-07-06,1987,07,06,0.336466908
1987-07-07,1987,07,07,0.31986165
1987-07-08,1987,07,08,0.282464415
1987-07-09,1987,07,09,0.441020727
1987-07-10,1987,07,10,0.450090021
1987-07-11,1987,07,11,0.352941662
1987-07-12,1987,07,12,0.398087442
1987-07-13,1987,07,13,0.275516003
1987-07-14,1987,07,14,0.239498615
1987-07-15,1987,07,15,0.283761084
1987-07-16,1987,07,16,0.391826719
1987-07-17,1987,07,17,0.396270633
1987-07-18,1987,07,18,0.46002087
1987-07-19,1987,07,19,0.371372581
1987-07-20,1987,07,20,0.335522354
1987-07-21,1987,07,21,0.481676638
1987-07-22,1987,07,22,0.369258583
1987-07-23,1987,07,23,0.292774022
1987-07-24,1987,07,24,0.367756605
1987-07-25,1987,07,25,0.392947406
1987-07-26,1987,07,26,0.314400047
1987-07-27,1987,07,27,0.262592107
1987-07-28,1987,07,28,0.250423133
1987-07-29,1987,07,29,0.269216269
1987-07-30,1987,07,30,0.260519832
1987-07-31,1987,07,31,0.272867084
1987-08-01,1987,07,01,0.242450997
1987-08-02,1987,08,02,0.215271026
1987-08-03,1987,08,03,0.297814459
1987-08-04,1987,08,04,0.296526343
1987-08-05,1987,08,05,0.329534858
1987-08-06,1987,08,06,0.293743104
1987-08-07,1987,08,07,0.314255148
1987-08-08,1987,08,08,0.268460512
1987-08-09,1987,08,09,0.267368823
1987-08-10,1987,08,10,0.311012179
1987-08-11,1987,08,11,0.274604201
1987-08-12,1987,08,12,0.317733377
1987-08-13,1987,08,13,0.344094455
1987-08-14,1987,08,14,0.441791117
1987-08-15,1987,08,15,0.460560203
1987-08-16,1987,08,16,0.419370472
1987-08-17,1987,08,17,0.372681111
1987-08-18,1987,08,18,0.366256565
1987-08-19,1987,08,19,0.357669652
1987-08-20,1987,08,20,0.427705079
